,date,un_rate,12_mo_unemp_change,median_household_price,pct_house_change_year,housing_climb_change,cpi_change_all,cpi_change_less_food_and_energy,36_mo_cpi_change_all,average_sp_price,pct_monthly_sp_change,pct_bimonthly_sp_change,ten_yr_yield,one_yr_yield,yield_diff,yield_below_zero,years_since_recession,years_until_recession,recession_in_next_year,in_recession
143,1979-12-01,6.0,0.0,62600.0,6.101694915254238,-8.239390356063591,13.25479,11.32353,8.218820000000001,107.8,3.9537126325940157,3.1578947368421026,10.44,12.08,-1.6400000000000006,1,4.756164383561644,0.08493150684931507,1.0,0
144,1980-01-01,6.3,0.39999999999999947,63700.0,5.115511551155116,-9.224111090354318,13.86861,11.9708,8.67148,110.9,2.875695732838598,6.943105110896821,10.5,11.89,-1.3900000000000006,1,0.0,0.0,1.0,1
145,1980-02-01,6.3,0.39999999999999947,63700.0,5.115511551155116,-9.224111090354318,14.16185,11.99422,8.079559999999999,115.3,3.9675383228133376,6.957328385899815,11.29,12.62,-1.33,1,0.0,0.0,1.0,1
146,1980-03-01,6.3,0.5,63700.0,5.115511551155116,-9.224111090354318,14.59227,12.60745,8.163699999999999,104.7,-9.193408499566344,-5.59062218214608,12.79,15.6,-2.8100000000000005,1,0.0,0.0,1.0,1
147,1980-04-01,6.9,1.1000000000000005,64000.0,1.4263074484944533,-12.678575010818387,14.58924,13.08677,7.63737,103.0,-1.6236867239732597,-10.667823070251515,12.69,15.85,-3.16,1,0.0,0.0,1.0,1
148,1980-05-01,7.5,1.9000000000000004,64000.0,1.4263074484944533,-12.678575010818387,14.42577,13.13559,7.68818,107.7,4.563106796116507,2.8653295128939824,10.57,11.11,-0.5399999999999991,1,0.0,0.0,1.0,1
149,1980-06-01,7.6,1.8999999999999995,64000.0,1.4263074484944533,-12.678575010818387,14.26593,13.60449,7.563990000000001,114.6,6.406685236768794,11.26213592233009,10.31,8.93,1.3800000000000008,0,0.0,0.0,1.0,1
150,1980-07-01,7.8,2.0999999999999996,64900.0,0.3091190108191654,-15.020649260125575,13.15068,12.3783,6.48401,119.8,4.537521815008729,11.23491179201485,10.13,8.6,1.5300000000000011,0,0.0,0.0,1.0,1
151,1980-08-01,7.7,1.7000000000000002,64900.0,0.3091190108191654,-15.020649260125575,12.89009,11.82944,6.258330000000001,123.5,3.088480801335562,7.766143106457248,10.76,9.41,1.3499999999999996,0,0.08493150684931507,0.915068493150685,1.0,0
152,1980-09-01,7.5,1.5999999999999996,64900.0,0.3091190108191654,-15.020649260125575,12.76882,12.00546,6.34521,126.5,2.42914979757085,5.592654424040069,11.32,10.87,0.45000000000000107,0,0.16986301369863013,0.8301369863013699,1.0,0
153,1980-10-01,7.5,1.5,66400.0,6.070287539936102,-0.03140737531813631,12.63298,12.16216,6.24265,130.2,2.924901185770742,5.425101214574889,11.78,12.24,-0.46000000000000085,1,0.25205479452054796,0.7479452054794521,1.0,0
154,1980-11-01,7.5,1.5999999999999996,66400.0,6.070287539936102,-0.03140737531813631,12.63158,12.16578,5.91902,135.7,4.224270353302612,7.2727272727272645,12.46,14.04,-1.5799999999999983,1,0.336986301369863,0.663013698630137,1.0,0
155,1980-12-01,7.2,1.2000000000000002,66400.0,6.070287539936102,-0.03140737531813631,12.35371,12.15324,5.67563,133.5,-1.6212232866617455,2.5345622119815756,12.92,15.36,-2.4399999999999995,1,0.4191780821917808,0.5808219178082191,1.0,0
156,1981-01-01,7.5,1.2000000000000002,66800.0,4.866562009419153,-0.2489495417359633,11.79487,11.34289,4.98056,133.0,-0.37453183520599254,-1.989683124539417,12.42,14.06,-1.6400000000000006,1,0.5041095890410959,0.4958904109589041,1.0,0
157,1981-02-01,7.4,1.1000000000000005,66800.0,4.866562009419153,-0.2489495417359633,11.39241,10.83871,5.15295,128.4,-3.458646616541349,-3.8202247191011196,12.86,14.28,-1.42,1,0.589041095890411,0.410958904109589,1.0,0
158,1981-03-01,7.4,1.1000000000000005,66800.0,4.866562009419153,-0.2489495417359633,10.61174,9.92366,4.235899999999999,133.2,3.7383177570093324,0.1503759398496155,13.62,14.91,-1.290000000000001,1,0.6657534246575343,0.33424657534246577,1.0,0
159,1981-04-01,7.2,0.2999999999999998,69400.0,8.4375,7.011192551505546,10.13597,9.43396,3.6359700000000004,134.4,0.9009009009009137,4.672897196261682,13.14,12.99,0.15000000000000036,0,0.7506849315068493,0.2493150684931507,1.0,0
160,1981-05-01,7.5,0.0,69400.0,8.4375,7.011192551505546,9.79192,9.61298,2.6490599999999995,131.7,-2.008928571428584,-1.1261261261261262,14.05,15.04,-0.9899999999999984,1,0.8328767123287671,0.16712328767123288,1.0,0
161,1981-06-01,7.5,-0.09999999999999964,69400.0,8.4375,7.011192551505546,9.69697,9.38272,2.2589500000000005,132.3,0.45558086560366196,-1.5624999999999956,13.46,15.13,-1.67,1,0.9178082191780822,0.0821917808219178,1.0,0
162,1981-07-01,7.2,-0.5999999999999996,69200.0,6.6255778120184905,6.3164588011993255,10.77482,11.13861,3.0445599999999997,129.1,-2.4187452758881456,-1.9741837509491225,14.04,15.2,-1.1600000000000001,1,0.0,0.0,1.0,1
163,1981-08-01,7.4,-0.2999999999999998,69200.0,6.6255778120184905,6.3164588011993255,10.81731,11.56212,2.9613400000000007,129.6,0.3872966692486445,-2.0408163265306247,14.95,16.58,-1.629999999999999,1,0.0,0.0,1.0,1
164,1981-09-01,7.6,0.09999999999999964,69200.0,6.6255778120184905,6.3164588011993255,10.96544,11.81486,2.482569999999999,118.3,-8.719135802469134,-8.365608055770718,15.41,17.06,-1.6499999999999986,1,0.0,0.0,1.0,1
165,1981-10-01,7.9,0.40000000000000036,70400.0,6.024096385542169,-0.04619115439393262,10.27155,10.96386,1.342979999999999,119.8,1.267962806424345,-7.561728395061726,15.75,16.59,-0.8399999999999999,1,0.0,0.0,1.0,1
166,1981-11-01,8.3,0.8000000000000007,70400.0,6.024096385542169,-0.04619115439393262,9.57944,10.2503,0.7084700000000002,122.9,2.587646076794665,3.888419273034665,14.57,14.2,0.370000000000001,0,0.0,0.0,1.0,1
167,1981-12-01,8.5,1.2999999999999998,70400.0,6.024096385542169,-0.04619115439393262,8.91204,9.54064,-0.0767199999999999,123.8,0.7323026851098384,3.33889816360601,13.37,12.13,1.2399999999999984,0,0.0,0.0,1.0,1
168,1982-01-01,8.6,1.0999999999999996,66400.0,-0.5988023952095809,-5.465364404628733,8.25688,9.25059,-0.9935200000000002,117.3,-5.250403877221324,-4.556550040683489,14.19,13.56,0.629999999999999,0,0.0,0.0,1.0,1
169,1982-02-01,8.9,1.5,66400.0,-0.5988023952095809,-5.465364404628733,7.61364,9.19674,-2.2276299999999996,114.5,-2.387041773231029,-7.51211631663974,14.58,15.08,-0.5,1,0.0,0.0,1.0,1
170,1982-03-01,9.0,1.5999999999999996,66400.0,-0.5988023952095809,-5.465364404628733,6.88488,8.68056,-3.367490000000001,110.8,-3.231441048034937,-5.541346973572037,13.85,13.93,-0.08000000000000007,1,0.0,0.0,1.0,1
171,1982-04-01,9.3,2.1000000000000005,69600.0,0.2881844380403458,-8.149315561959654,6.62177,8.85057,-3.86336,116.3,4.963898916967509,1.5720524017467226,14.1,14.21,-0.11000000000000121,1,0.0,0.0,1.0,1
172,1982-05-01,9.4,1.9000000000000004,69600.0,0.2881844380403458,-8.149315561959654,6.91193,8.65604,-3.7857400000000005,116.4,0.08598452278590588,5.054151624548744,13.95,14.03,-0.08000000000000007,1,0.0,0.0,1.0,1
173,1982-06-01,9.6,2.0999999999999996,69600.0,0.2881844380403458,-8.149315561959654,7.18232,8.46501,-3.8945999999999996,109.7,-5.75601374570447,-5.6749785038692995,13.93,13.37,0.5600000000000005,0,0.0,0.0,1.0,1
174,1982-07-01,9.8,2.6000000000000005,69300.0,0.1445086705202312,-6.481069141498259,6.55738,7.68374,-4.892999999999999,109.4,-0.27347310847766376,-6.013745704467353,14.4,14.24,0.16000000000000014,0,0.0,0.0,1.0,1
175,1982-08-01,9.8,2.4000000000000004,69300.0,0.1445086705202312,-6.481069141498259,5.96529,7.05623,-5.870829999999999,109.7,0.2742230347349151,0.0,13.41,12.04,1.370000000000001,0,0.0,0.0,1.0,1
176,1982-09-01,10.1,2.5,69300.0,0.1445086705202312,-6.481069141498259,4.94092,5.88235,-6.9387799999999995,122.4,11.577028258887879,11.882998171846435,12.76,11.21,1.549999999999999,0,0.0,0.0,1.0,1
177,1982-10-01,10.4,2.5,71600.0,1.7045454545454544,-4.319550930996715,5.03212,5.86319,-7.039420000000001,132.7,8.415032679738548,20.966271649954408,11.51,10.05,1.459999999999999,0,0.0,0.0,1.0,1
178,1982-11-01,10.8,2.5,71600.0,1.7045454545454544,-4.319550930996715,4.47761,5.18919,-8.11498,138.1,4.0693293142426565,12.826797385620905,10.56,9.03,1.5300000000000011,0,0.0,0.0,1.0,1
179,1982-12-01,10.8,2.3000000000000007,71600.0,1.7045454545454544,-4.319550930996715,3.82572,4.51613,-9.42907,139.4,0.9413468501086252,5.048982667671453,10.74,9.38,1.3599999999999994,0,0.0821917808219178,7.586301369863014,0.0,0
180,1983-01-01,10.4,1.8000000000000007,73300.0,10.391566265060241,10.990368660269823,3.70763,4.60879,-10.16098,144.3,3.515064562410334,4.489500362056494,10.32,8.62,1.700000000000001,0,0.16712328767123288,7.501369863013698,0.0,0
181,1983-02-01,10.4,1.5,73300.0,10.391566265060241,10.990368660269823,3.48469,4.47761,-10.677159999999999,146.8,1.7325017325017324,5.30846484935438,10.78,8.93,1.8499999999999996,0,0.25205479452054796,7.416438356164384,0.0,0
182,1983-03-01,10.3,1.3000000000000007,73300.0,10.391566265060241,10.990368660269823,3.59029,4.57934,-11.00198,151.9,3.4741144414168894,5.266805266805263,10.22,8.58,1.6400000000000006,0,0.3287671232876712,7.33972602739726,0.0,0
183,1983-04-01,10.2,0.8999999999999986,74900.0,7.614942528735632,7.326758090695287,4.0,4.11827,-10.58924,157.7,3.818301514154037,7.425068119890992,10.6,9.35,1.25,0,0.4136986301369863,7.254794520547946,0.0,0
184,1983-05-01,10.1,0.6999999999999993,74900.0,7.614942528735632,7.326758090695287,3.44108,3.66876,-10.98469,164.1,4.058338617628412,8.031599736668852,10.26,8.69,1.5700000000000003,0,0.4958904109589041,7.1726027397260275,0.0,0
185,1983-06-01,10.1,0.5,74900.0,7.614942528735632,7.326758090695287,2.47423,3.22581,-11.7917,166.4,1.4015843997562532,5.516804058338629,10.77,9.39,1.379999999999999,0,0.5808219178082191,7.087671232876712,0.0,0
186,1983-07-01,9.4,-0.40000000000000036,77400.0,11.688311688311687,11.543803017791456,2.35897,3.20579,-10.79171,167.0,0.36057692307691963,1.76721511273614,10.93,9.67,1.2599999999999998,0,0.663013698630137,7.005479452054795,0.0,0
187,1983-08-01,9.5,-0.3000000000000007,77400.0,11.688311688311687,11.543803017791456,2.4565,3.0896,-10.43359,162.4,-2.7544910179640683,-2.4038461538461537,11.8,10.53,1.2700000000000014,0,0.7479452054794521,6.920547945205479,0.0,0
188,1983-09-01,9.2,-0.9000000000000004,77400.0,11.688311688311687,11.543803017791456,2.76356,3.39506,-10.00526,167.2,2.955665024630531,0.11976047904190935,11.97,10.57,1.4000000000000004,0,0.8328767123287671,6.835616438356165,0.0,0
189,1983-10-01,8.8,-1.5999999999999996,75900.0,6.005586592178771,4.301041137633317,2.75229,3.58974,-9.88069,167.7,0.29904306220095694,3.263546798029546,11.47,9.9,1.5700000000000003,0,0.915068493150685,6.7534246575342465,0.0,0
190,1983-11-01,8.5,-2.3000000000000007,75900.0,6.005586592178771,4.301041137633317,3.16327,4.31655,-9.468309999999999,165.2,-1.4907573047107932,-1.1961722488038278,11.69,9.9,1.7899999999999991,0,1.0,6.668493150684932,0.0,0
191,1983-12-01,8.3,-2.5,75900.0,6.005586592178771,4.301041137633317,3.7871,4.73251,-8.566609999999999,164.4,-0.48426150121064343,-1.9677996422182369,11.63,9.99,1.6400000000000006,0,1.082191780821918,6.586301369863014,0.0,0
192,1984-01-01,8.0,-2.4000000000000004,78200.0,6.684856753069577,-3.706709511990664,4.29009,5.02049,-7.504779999999999,166.4,1.21654501216545,0.726392251815991,11.86,10.11,1.75,0,1.167123287671233,6.501369863013698,0.0,0
193,1984-02-01,7.8,-2.6000000000000005,78200.0,6.684856753069577,-3.706709511990664,4.69388,4.89796,-6.69853,157.3,-5.4687499999999964,-4.318734793187344,11.64,9.8,1.8399999999999999,0,1.252054794520548,6.416438356164384,0.0,0
194,1984-03-01,7.8,-2.500000000000001,78200.0,6.684856753069577,-3.706709511990664,4.89297,5.09165,-5.718769999999999,157.4,0.0635727908455145,-5.408653846153846,12.07,10.28,1.790000000000001,0,1.3315068493150686,6.336986301369863,0.0,0
195,1984-04-01,7.7,-2.499999999999999,80700.0,7.74365821094793,0.1287156822122979,4.55466,5.17241,-5.58131,157.6,0.12706480304954804,0.1907183725365435,12.56,10.84,1.7200000000000006,0,1.4164383561643836,6.252054794520548,0.0,0
196,1984-05-01,7.4,-2.6999999999999993,80700.0,7.74365821094793,0.1287156822122979,4.33468,5.25784,-5.45724,156.6,-0.6345177664974619,-0.5082592121982283,12.82,11.08,1.7400000000000002,0,1.4986301369863013,6.16986301369863,0.0,0
197,1984-06-01,7.2,-2.8999999999999995,80700.0,7.74365821094793,0.1287156822122979,4.32596,5.34274,-5.37101,153.1,-2.234993614303959,-2.855329949238579,13.63,11.96,1.67,0,1.5835616438356164,6.0849315068493155,0.0,0
198,1984-07-01,7.5,-1.9000000000000004,81000.0,4.651162790697675,-7.037148897614013,4.30862,5.21042,-6.4662,151.1,-1.3063357282821686,-3.5121328224776502,13.87,12.23,1.6399999999999988,0,1.6657534246575343,6.002739726027397,0.0,0
199,1984-08-01,7.5,-2.0,81000.0,4.651162790697675,-7.037148897614013,4.2957,5.29471,-6.521610000000001,164.4,8.802117802779625,7.38079686479426,12.81,11.82,0.9900000000000002,0,1.7506849315068493,5.917808219178082,0.0,0
200,1984-09-01,7.3,-1.8999999999999995,81000.0,4.651162790697675,-7.037148897614013,4.28287,5.27363,-6.682569999999999,166.1,1.0340632603406257,9.927200529450696,12.88,12.01,0.870000000000001,0,1.8356164383561644,5.832876712328767,0.0,0
201,1984-10-01,7.4,-1.4000000000000004,79900.0,5.270092226613966,-0.7354943655648052,4.26587,5.14851,-6.00568,164.8,-0.7826610475616995,0.24330900243309345,12.54,11.44,1.0999999999999996,0,1.917808219178082,5.750684931506849,0.0,0
202,1984-11-01,7.2,-1.2999999999999998,79900.0,5.270092226613966,-0.7354943655648052,4.1543,4.82759,-5.42514,166.3,0.9101941747572815,0.12040939193258102,11.66,10.18,1.4800000000000004,0,2.0027397260273974,5.6657534246575345,0.0,0
203,1984-12-01,7.3,-1.0000000000000009,79900.0,5.270092226613966,-0.7354943655648052,4.04339,4.91159,-4.86865,164.5,-1.0823812387252023,-0.1820388349514632,11.56,9.66,1.9000000000000004,0,2.084931506849315,5.583561643835616,0.0,0
204,1985-01-01,7.3,-0.7000000000000002,82800.0,5.88235294117647,-0.8025038118931072,3.52595,4.4878,-4.730930000000001,171.6,4.3161094224923975,3.1870114251352875,11.7,9.19,2.51,0,2.16986301369863,5.498630136986302,0.0,0
205,1985-02-01,7.2,-0.5999999999999996,82800.0,5.88235294117647,-0.8025038118931072,3.60624,4.76654,-4.0074000000000005,180.9,5.419580419580426,9.969604863221889,11.29,9.21,2.0799999999999983,0,2.254794520547945,5.413698630136986,0.0,0
206,1985-03-01,7.2,-0.5999999999999996,82800.0,5.88235294117647,-0.8025038118931072,3.79009,4.74806,-3.0947899999999997,179.4,-0.8291873963515755,4.545454545454552,11.86,9.87,1.9900000000000002,0,2.3315068493150686,5.336986301369863,0.0,0
207,1985-04-01,7.3,-0.40000000000000036,84300.0,4.4609665427509295,-3.2826916681970006,3.5818,4.5323,-3.03997,180.6,0.6688963210702278,-0.16583747927032136,11.66,9.51,2.1500000000000004,0,2.4164383561643836,5.252054794520548,0.0,0
208,1985-05-01,7.2,-0.20000000000000018,84300.0,4.4609665427509295,-3.2826916681970006,3.57488,4.51489,-3.33705,184.9,2.3809523809523876,3.0657748049052396,11.27,8.89,2.379999999999999,0,2.4986301369863013,5.16986301369863,0.0,0
209,1985-06-01,7.4,0.20000000000000018,84300.0,4.4609665427509295,-3.2826916681970006,3.66442,4.40191,-3.5179,188.9,2.1633315305570577,4.595791805094137,10.05,7.83,2.2200000000000006,0,2.5835616438356164,5.0849315068493155,0.0,0
210,1985-07-01,7.4,-0.09999999999999964,83200.0,2.7160493827160495,-1.9351134079816252,3.45821,4.19048,-3.0991700000000004,192.5,1.9057702488088906,4.110329908058407,10.19,7.72,2.4699999999999998,0,2.665753424657534,5.002739726027397,0.0,0
211,1985-08-01,7.1,-0.40000000000000036,83200.0,2.7160493827160495,-1.9351134079816252,3.35249,4.17457,-2.6128000000000005,188.3,-2.181818181818176,-0.3176283748014792,10.51,8.12,2.3900000000000006,0,2.750684931506849,4.917808219178082,0.0,0
212,1985-09-01,7.1,-0.20000000000000018,83200.0,2.7160493827160495,-1.9351134079816252,3.24737,3.96975,-1.69355,184.1,-2.2304832713754736,-4.363636363636367,10.24,8.02,2.2200000000000006,0,2.835616438356164,4.832876712328767,0.0,0
213,1985-10-01,7.1,-0.3000000000000007,86800.0,8.635794743429287,3.365702516815321,3.23501,4.04896,-1.79711,186.2,1.1406844106463847,-1.1152416356877444,10.29,7.94,2.3499999999999988,0,2.9178082191780823,4.750684931506849,0.0,0
214,1985-11-01,7.0,-0.20000000000000018,86800.0,8.635794743429287,3.365702516815321,3.51377,4.41729,-0.9638400000000003,197.5,6.068743286788406,7.278652906029335,9.98,7.91,2.0700000000000003,0,3.0027397260273974,4.6657534246575345,0.0,0
215,1985-12-01,7.0,-0.2999999999999998,86800.0,8.635794743429287,3.365702516815321,3.79147,4.30712,-0.034250000000000114,207.3,4.962025316455701,11.331901181525254,9.69,7.91,1.7799999999999994,0,3.084931506849315,4.583561643835616,0.0,0
216,1986-01-01,6.7,-0.5999999999999996,88000.0,6.280193236714976,0.3978402955385061,3.97351,4.48179,0.2658800000000001,208.2,0.4341534008682958,5.417721518987336,9.04,7.64,1.3999999999999995,0,3.16986301369863,4.498630136986302,0.0,0
217,1986-02-01,7.2,0.0,88000.0,6.280193236714976,0.3978402955385061,3.19849,4.17827,-0.2862,219.4,5.379442843419797,5.836951278340566,9.02,7.59,1.4299999999999997,0,3.254794520547945,4.413698630136986,0.0,0
218,1986-03-01,7.2,0.0,88000.0,6.280193236714976,0.3978402955385061,2.15356,4.07031,-1.4367299999999998,232.3,5.879671832269829,11.575408261287237,7.99,7.35,0.6400000000000006,0,3.3315068493150686,4.336986301369863,0.0,0
219,1986-04-01,7.1,-0.20000000000000018,92100.0,9.252669039145907,4.7917024963949775,1.58879,4.15129,-2.41121,238.0,2.4537236332328836,8.477666362807655,7.37,6.7,0.6699999999999999,0,3.4164383561643836,4.252054794520548,0.0,0
220,1986-05-01,7.2,0.0,92100.0,9.252669039145907,4.7917024963949775,1.6791,3.95221,-1.7619799999999999,238.5,0.21008403361344538,2.668962548428751,7.45,6.55,0.9000000000000004,0,3.4986301369863013,4.16986301369863,0.0,0
221,1986-06-01,7.2,-0.20000000000000018,92100.0,9.252669039145907,4.7917024963949775,1.76744,3.94134,-0.70679,245.3,2.85115303983229,3.067226890756307,8.32,7.0,1.3200000000000003,0,3.5835616438356164,4.0849315068493155,0.0,0
222,1986-07-01,7.0,-0.40000000000000036,93000.0,11.778846153846153,9.062796771130104,1.67131,4.02194,-0.6876599999999997,240.2,-2.0790868324500704,0.7127882599580665,7.37,6.39,0.9800000000000004,0,3.665753424657534,4.002739726027397,0.0,0
223,1986-08-01,6.9,-0.1999999999999993,93000.0,11.778846153846153,9.062796771130104,1.57553,4.00729,-0.88097,245.0,1.9983347210657834,-0.12229922543824352,7.34,6.15,1.1899999999999995,0,3.750684931506849,3.9178082191780823,0.0,0
224,1986-09-01,7.0,-0.09999999999999964,93000.0,11.778846153846153,9.062796771130104,1.75763,4.18182,-1.00593,238.3,-2.734693877551016,-0.7910074937551945,7.03,5.59,1.4400000000000004,0,3.835616438356164,3.8328767123287673,0.0,0
225,1986-10-01,7.0,-0.09999999999999964,95000.0,9.44700460829493,0.8112098648656438,1.56682,4.0724,-1.1854699999999998,237.4,-0.3776751993285798,-3.1020408163265283,7.41,5.82,1.5899999999999999,0,3.9178082191780823,3.750684931506849,0.0,0
226,1986-11-01,6.9,-0.09999999999999964,95000.0,9.44700460829493,0.8112098648656438,1.2844,3.78038,-1.8788699999999998,245.1,3.243470935130576,2.8535459504825775,7.29,5.71,1.58,0,4.002739726027397,3.665753424657534,0.0,0
227,1986-12-01,6.6,-0.40000000000000036,95000.0,9.44700460829493,0.8112098648656438,1.18721,3.7702,-2.5998900000000003,248.6,1.4279885760913913,4.717775905644477,7.18,5.82,1.3599999999999994,0,4.0849315068493155,3.5835616438356164,0.0,0
228,1987-01-01,6.6,-0.10000000000000053,97900.0,11.25,4.969806763285024,1.36488,3.57462,-2.92521,264.5,6.3958165728077265,7.915136678906571,7.18,5.86,1.3199999999999994,0,4.16986301369863,3.4986301369863013,0.0,0
229,1987-02-01,6.6,-0.6000000000000005,97900.0,11.25,4.969806763285024,1.91431,3.56506,-2.77957,280.9,6.20037807183364,12.992759452936436,7.23,5.93,1.3000000000000007,0,4.254794520547946,3.4136986301369863,0.0,0
230,1987-03-01,6.6,-0.6000000000000005,97900.0,11.25,4.969806763285024,2.84143,3.64444,-2.05154,292.5,4.1295834816660815,10.58601134215501,7.17,5.92,1.25,0,4.331506849315068,3.336986301369863,0.0,0
231,1987-04-01,6.3,-0.7999999999999998,103400.0,12.26927252985885,3.016603490712942,3.67985,3.89725,-0.8748100000000001,289.3,-1.0940170940170901,2.9903880384478585,7.59,6.21,1.38,0,4.416438356164384,3.252054794520548,0.0,0
232,1987-05-01,6.3,-0.9000000000000004,103400.0,12.26927252985885,3.016603490712942,3.66972,4.0672,-0.6649599999999998,289.1,-0.06913238852401957,-1.1623931623931545,8.39,6.78,1.6100000000000003,0,4.498630136986302,3.16986301369863,0.0,0
233,1987-06-01,6.2,-1.0,103400.0,12.26927252985885,3.016603490712942,3.74771,3.96825,-0.5782500000000002,301.4,4.25458318920787,4.18250950570341,8.45,6.88,1.5699999999999994,0,4.583561643835616,3.084931506849315,0.0,0
234,1987-07-01,6.1,-0.9000000000000004,106000.0,13.978494623655912,2.199648469809759,3.92694,3.95431,-0.38168000000000024,310.1,2.8865295288653106,7.263922518159806,8.36,6.69,1.669999999999999,0,4.6657534246575345,3.0027397260273974,0.0,0
235,1987-08-01,6.0,-0.9000000000000004,106000.0,13.978494623655912,2.199648469809759,4.28832,3.94046,-0.007380000000000386,329.4,6.223798774588827,9.289980092899802,8.81,7.01,1.8000000000000007,0,4.750684931506849,2.9178082191780823,0.0,0
236,1987-09-01,5.9,-1.0999999999999996,106000.0,13.978494623655912,2.199648469809759,4.27273,4.01396,-0.010139999999999816,318.7,-3.2483302975106225,2.773298935827141,9.05,7.3,1.7500000000000009,0,4.835616438356165,2.8328767123287673,0.0,0
237,1987-10-01,6.0,-1.0,111500.0,17.36842105263158,7.921416444336648,4.35572,4.17391,0.08985000000000021,280.2,-12.080326325698149,-14.936247723132967,9.66,7.94,1.7199999999999998,0,4.917808219178082,2.750684931506849,0.0,0
238,1987-11-01,5.8,-1.1000000000000005,111500.0,17.36842105263158,7.921416444336648,4.52899,4.16305,0.3746900000000002,245.0,-12.562455389007848,-23.125196109193595,8.98,6.98,2.0,0,5.002739726027397,2.665753424657534,0.0,0
239,1987-12-01,5.7,-0.8999999999999995,111500.0,17.36842105263158,7.921416444336648,4.33213,4.15225,0.28874000000000066,241.0,-1.6326530612244898,-13.99000713775874,9.01,7.05,1.96,0,5.0849315068493155,2.5835616438356164,0.0,0
240,1988-01-01,5.7,-0.8999999999999995,110000.0,12.359550561797752,1.109550561797752,4.12926,4.31406,0.6033100000000005,250.5,3.941908713692946,2.2448979591836733,8.83,7.15,1.6799999999999997,0,5.16986301369863,2.4986301369863013,0.0,0
241,1988-02-01,5.7,-0.8999999999999995,110000.0,12.359550561797752,1.109550561797752,3.9356,4.30293,0.3293599999999999,258.1,3.033932135728552,7.095435684647312,8.26,6.68,1.58,0,5.254794520547946,2.4136986301369863,0.0,0
242,1988-03-01,5.7,-0.8999999999999995,110000.0,12.359550561797752,1.109550561797752,3.83244,4.37393,0.04234999999999989,265.7,2.9445951181712378,6.067864271457081,8.15,6.61,1.54,0,5.3342465753424655,2.334246575342466,0.0,0
243,1988-04-01,5.4,-0.8999999999999995,110000.0,6.382978723404255,-5.886293806454594,3.9929,4.26257,0.41110000000000024,262.6,-1.166729394053431,1.743510267338241,8.68,7.0,1.6799999999999997,0,5.419178082191781,2.249315068493151,0.0,0
244,1988-05-01,5.6,-0.7000000000000002,110000.0,6.382978723404255,-5.886293806454594,3.9823,4.24809,0.4074200000000001,256.1,-2.4752475247524752,-3.613097478359039,8.94,7.21,1.7299999999999995,0,5.501369863013698,2.1671232876712327,0.0,0
245,1988-06-01,5.4,-0.7999999999999998,110000.0,6.382978723404255,-5.886293806454594,3.96476,4.49534,0.3003400000000003,270.7,5.700898086684875,3.0845392231530715,9.03,7.58,1.4499999999999993,0,5.586301369863014,2.0821917808219177,0.0,0
246,1988-07-01,5.4,-0.6999999999999993,115000.0,8.49056603773585,-5.487928585920063,4.13005,4.48014,0.67184,269.1,-0.5910602142593151,5.076142131979695,8.77,7.49,1.2799999999999994,0,5.668493150684932,2.0,0.0,0
247,1988-08-01,5.6,-0.40000000000000036,115000.0,8.49056603773585,-5.487928585920063,4.11199,4.46504,0.7594999999999996,263.7,-2.0066889632107148,-2.5858884373845585,9.07,7.89,1.1800000000000006,0,5.7534246575342465,1.915068493150685,0.0,0
248,1988-09-01,5.4,-0.5,115000.0,8.49056603773585,-5.487928585920063,4.18483,4.61409,0.9374599999999997,268.0,1.630640879787642,-0.4087699739873737,9.25,8.24,1.0099999999999998,0,5.838356164383562,1.83013698630137,0.0,0
249,1988-10-01,5.4,-0.5999999999999996,113900.0,2.1524663677130045,-15.215954684918575,4.26087,4.50751,1.0258599999999998,277.4,3.507462686567156,5.195297686765259,8.84,8.13,0.7099999999999991,0,5.920547945205479,1.747945205479452,0.0,0
250,1988-11-01,5.3,-0.5,113900.0,2.1524663677130045,-15.215954684918575,4.2461,4.57952,0.7323300000000001,271.0,-2.3071377072818953,1.1194029850746268,8.68,8.05,0.629999999999999,0,6.005479452054795,1.663013698630137,0.0,0
251,1988-12-01,5.3,-0.40000000000000036,113900.0,2.1524663677130045,-15.215954684918575,4.41176,4.65116,0.6202900000000002,276.5,2.029520295202952,-0.3244412400865095,9.01,8.66,0.34999999999999964,0,6.087671232876712,1.5808219178082192,0.0,0
252,1989-01-01,5.4,-0.2999999999999998,118000.0,7.2727272727272725,-5.086823289070479,4.48276,4.63193,0.5092499999999998,285.4,3.2188065099457424,5.313653136531357,9.23,9.11,0.120000000000001,0,6.1726027397260275,1.4958904109589042,0.0,0
253,1989-02-01,5.2,-0.5,118000.0,7.2727272727272725,-5.086823289070479,4.64716,4.70297,1.4486700000000003,294.0,3.01331464611073,6.329113924050633,8.99,9.02,-0.02999999999999936,1,6.257534246575342,1.4109589041095891,0.0,0
254,1989-03-01,5.0,-0.7000000000000002,118000.0,7.2727272727272725,-5.086823289070479,4.8927,4.68365,2.7391399999999995,292.7,-0.4421768707483032,2.557813594954454,9.36,9.4,-0.040000000000000924,1,6.3342465753424655,1.3342465753424657,0.0,0
